"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2328496",150080,1378,2011,0
"2328534",150080,8,2011,0
"2328542",150080,276,2011,0
"2328755",150080,411,2011,3
"2328798",150080,79,2011,1
"2328968",150270,256,2011,0
"2328976",150270,69,2011,0
"2328992",150270,587,2011,5
"2329204",150380,1,2011,0
"2329212",150380,2,2011,0
"2329387",150013,79,2011,1
"2329484",150020,642,2011,1
"2329743",150470,1,2011,0
"2329891",150680,2254,2011,7
"2329905",150680,853,2011,4
"2329913",150680,1138,2011,22
"2330059",150680,11,2011,0
"2330067",150680,1,2011,0
"2330083",150680,798,2011,9
"2330210",150680,1,2011,0
"2330350",150060,258,2011,1
"2330652",150060,20,2011,0
"2330725",150060,4,2011,0
"2330830",150060,1845,2011,7
"2330938",150085,299,2011,1
"2330946",150780,115,2011,1
"2330962",150230,720,2011,1
"2330970",150350,73,2011,0
"2330997",150360,550,2011,1
"2331004",150360,39,2011,0
"2331012",150360,229,2011,1
"2331020",150360,252,2011,0
"2331098",150360,915,2011,4
"2331101",150360,317,2011,1
"2331152",150360,1,2011,0
"2331292",150619,379,2011,0
"2331470",150050,49,2011,0
"2331500",150300,138,2011,0
"2331578",150503,387,2011,4
"2331691",150375,231,2011,0
"2331748",150050,541,2011,7
"2331756",150600,394,2011,3
"2331845",150285,31,2011,0
"2331861",150040,1243,2011,15
"2331969",150530,9,2011,0
"2332299",150510,860,2011,6
"2332450",150100,4,2011,1
"2332469",150100,82,2011,1
"2332620",150140,2922,2011,11
"2332671",150140,3991,2011,25
"2332876",150140,3,2011,0
"2332930",150140,3200,2011,10
"2333007",150140,11,2011,0
"2333031",150140,784,2011,10
"2333112",150140,2876,2011,3
"2333228",150140,840,2011,0
"2333430",150745,592,2011,3
"2333538",150658,73,2011,0
"2333589",150658,6,2011,0
"2334356",150220,199,2011,2
"2334801",110005,249,2011,1
"2337347",150140,1,2011,0
"2340992",150140,1839,2011,11
"2359634",170830,5,2011,0
"2359693",171360,1,2011,0
"2359707",171488,5,2011,0
"2360411",150800,1360,2011,7
"2370328",170900,146,2011,0
"2370344",172120,520,2011,0
"2370476",172030,1,2011,0
"2370492",172080,21,2011,0
"2370662",172015,2,2011,0
"2370670",170560,20,2011,0
"2370689",170390,5,2011,0
"2370735",170307,1,2011,0
"2418657",150180,1766,2011,10
"2418665",150210,1880,2011,8
"2418673",150304,199,2011,0
"2467577",171850,14,2011,0
"2468166",170110,4,2011,0
"2468182",170310,1,2011,0
"2468263",171195,2,2011,0
"2468271",171650,515,2011,4
"2468298",171510,3,2011,0
"2468689",171886,1,2011,0
"2468794",171888,1,2011,0
"2468840",172065,15,2011,0
"2468867",172025,1,2011,0
"2468972",170255,2011,2011,0
"2468999",170740,11,2011,0
"2469189",171180,1,2011,0
"2469227",171720,2,2011,0
"2469278",171840,1,2011,0
"2469340",171050,79,2011,0
"2469367",170770,3,2011,0
"2469375",172049,1,2011,0
"2469499",170220,70,2011,0
"2469545",172010,1,2011,0
"2476649",140020,80,2011,2
"2476703",140050,34,2011,0
"2476711",140023,16,2011,0
"2476738",140023,1,2011,0
"2476827",140045,91,2011,1
"2486865",171890,2,2011,0
"2486938",170384,3,2011,0
"2486954",170270,2,2011,0
"2487039",171270,9,2011,0
"2487047",170460,1,2011,0
"2487055",171240,4,2011,0
"2492555",172100,1,2011,0
"2494078",110020,1,2011,0
"2494167",170230,101,2011,3
"2494299",110002,1036,2011,0
"2495228",110028,1403,2011,3
"2495279",110012,1950,2011,0
"2495414",110025,10,2011,0
"2496046",110004,1051,2011,12
"2496461",110020,3,2011,0
"2496534",110018,374,2011,1
"2496879",110015,643,2011,1
"2496895",110015,2,2011,0
"2504901",150613,1356,2011,2
"2504944",150613,38,2011,1
"2515229",171660,43,2011,0
"2515237",170765,4,2011,0
"2515369",110020,75,2011,0
"2515415",110020,78,2011,0
"2515423",110020,189,2011,1
"2515431",110020,97,2011,0
"2515458",110020,61,2011,0
"2515466",110020,94,2011,1
"2515504",110002,591,2011,4
"2515520",110002,410,2011,0
"2515598",110002,101,2011,2
"2515601",110002,175,2011,0
"2515768",110010,1039,2011,2
"2515989",110030,126,2011,0
"2515997",110030,65,2011,0
"2516047",110018,337,2011,2
"2516071",110018,134,2011,0
"2516144",110012,97,2011,0
"2516276",110015,152,2011,0
"2516284",110015,123,2011,0
"2516292",110015,175,2011,0
"2516381",110004,139,2011,0
"2516500",110001,57,2011,1
"2516586",110028,21,2011,0
"2516594",110028,57,2011,0
"2537028",150815,741,2011,7
"2546671",170200,102,2011,2
"2546736",170820,135,2011,0
"2555956",170100,56,2011,1
"2555964",170555,4,2011,0
"2560186",171110,1,2011,0
"2560240",171620,107,2011,0
"2560267",171430,3,2011,0
"2566141",140047,112,2011,0
"2566168",140010,7856,2011,41
"2566206",140010,1,2011,0
"2597497",170110,1,2011,0
"2600390",171670,62,2011,0
"2600420",171420,61,2011,0
"2614189",150370,6,2011,0
"2614472",150553,225,2011,2
"2614634",150553,349,2011,2
"2614693",150420,1,2011,0
"2615711",150370,690,2011,2
"2615738",150034,93,2011,0
"2615746",150553,2800,2011,9
"2615754",150553,223,2011,0
"2615762",150553,60,2011,0
"2615770",150420,397,2011,2
"2615797",150420,1,2011,0
"2615800",150420,132,2011,0
"2615819",150420,71,2011,0
"2615835",150080,2298,2011,3
"2615843",150280,467,2011,2
"2615878",150150,1,2011,0
"2615991",150555,80,2011,1
"2616009",150775,42,2011,0
"2616114",150172,255,2011,1
"2616181",150835,63,2011,0
"2616211",150548,528,2011,5
"2616262",150345,1,2011,0
"2616483",150345,328,2011,2
"2616491",150230,496,2011,0
"2616513",150812,52,2011,1
"2619717",150442,2404,2011,11
"2619792",150710,24,2011,0
"2619865",150450,12,2011,0
"2619938",150530,1141,2011,9
"2619946",150797,241,2011,3
"2619997",150805,1,2011,0
"2620006",150805,179,2011,1
"2620103",150650,599,2011,0
"2621584",150440,95,2011,0
"2621592",150840,533,2011,5
"2621606",150840,109,2011,0
"2621614",150810,725,2011,9
"2621622",150810,102,2011,0
"2621630",150810,26,2011,0
"2621649",150810,1711,2011,12
"2622173",150680,2,2011,0
"2622319",150275,429,2011,3
"2622459",150800,1,2011,0
"2622467",150220,2129,2011,7
"2622475",150445,373,2011,0
"2622491",150563,18,2011,0
"2647095",172210,235,2011,2
"2649276",170040,4,2011,0
"2649454",170290,2,2011,0
"2651343",170210,36,2011,0
"2652366",150480,1,2011,0
"2652692",150480,1,2011,0
"2652706",150480,579,2011,2
"2652714",150480,1,2011,0
"2652722",150480,57,2011,0
"2658801",171575,4,2011,0
"2658860",171790,11,2011,0
"2658887",171780,3,2011,0
"2658976",171110,14,2011,0
"2667711",170710,3,2011,0
"2667746",170610,1,2011,0
"2667754",171700,13,2011,0
"2672111",150840,200,2011,1
"2673886",150553,234,2011,1
"2674785",150660,307,2011,1
"2674823",150090,1,2011,0
"2675951",150190,325,2011,0
"2676001",150125,6,2011,0
"2676044",150060,192,2011,2
"2676087",150655,6,2011,0
"2676109",150715,106,2011,0
"2676125",150747,90,2011,2
"2676192",150760,581,2011,5
"2676222",150803,38,2011,1
"2676435",150620,543,2011,0
"2676923",150580,1068,2011,12
"2676966",150610,48,2011,0
"2677008",150611,1,2011,0
"2677016",150611,1,2011,0
"2677024",150611,10,2011,0
"2677040",150618,375,2011,1
"2677229",150560,3,2011,0
"2677369",150405,15,2011,0
"2677377",150405,318,2011,1
"2677407",150405,433,2011,2
"2677431",150460,575,2011,1
"2677504",150195,21,2011,0
"2677563",150215,535,2011,6
"2677571",150293,416,2011,0
"2677598",150293,286,2011,0
"2677822",150506,3,2011,0
"2678322",150170,300,2011,1
"2678403",150170,1445,2011,8
"2678500",150178,166,2011,0
"2678578",150090,455,2011,1
"2678624",150157,198,2011,0
"2678756",150170,1565,2011,3
"2679191",110029,8,2011,0
"2679205",110120,2,2011,0
"2679477",110001,228,2011,1
"2680297",170650,2,2011,0
"2680327",171190,10,2011,0
"2680378",170550,31,2011,0
"2680394",171610,55,2011,0
"2694530",150730,649,2011,1
"2695227",150140,1,2011,0
"2695243",150140,235,2011,0
"2695251",150140,1115,2011,4
"2697289",150470,864,2011,6
"2708892",130150,303,2011,2
"2708906",130200,178,2011,0
"2708914",130220,140,2011,1
"2708922",130320,217,2011,3
"2708930",130356,131,2011,0
"2711184",150590,550,2011,1
"2717379",130010,221,2011,0
"2717387",130380,33,2011,0
"2717395",130430,280,2011,2
"2743590",110020,1292,2011,8
"2743604",110020,13,2011,0
"2743612",110170,2,2011,0
"2744376",110032,1,2011,0
"2744384",110149,211,2011,0
"2744392",110150,137,2011,0
"2744406",110155,1,2011,0
"2744414",110175,2,2011,0
"2752700",150140,5832,2011,150
"2755149",171610,1352,2011,15
"2755157",172100,4682,2011,45
"2755165",170210,5405,2011,51
"2755173",172090,285,2011,2
"2755246",172100,75,2011,3
"2757214",150330,500,2011,1
"2765632",170190,56,2011,1
"2765640",170930,672,2011,3
"2765659",171320,612,2011,0
"2765667",170550,603,2011,1
"2765675",170370,2,2011,0
"2771985",150520,88,2011,0
"2772329",150400,308,2011,0
"2784637",110004,246,2011,0
"2786095",170700,559,2011,3
"2786109",170950,1910,2011,17
"2792451",170240,242,2011,2
"2792478",172100,1098,2011,5
"2793903",150430,125,2011,1
"2798484",110030,1496,2011,6
"2802996",110011,3,2011,0
"2804638",150320,218,2011,0
"2806630",110045,2,2011,0
"2806681",110037,1,2011,0
"2806738",110145,1,2011,0
"2806878",110013,1,2011,0
"2806908",110020,1,2011,0
"2807076",110045,366,2011,2
"2807084",110060,2,2011,0
"2808501",110034,216,2011,1
"2808528",110003,59,2011,0
"2808544",110006,145,2011,1
"2808560",110008,245,2011,0
"2808579",110094,17,2011,0
"2808587",110009,226,2011,2
"2808595",110100,3,2011,0
"2808609",110011,775,2011,1
"2808617",110013,477,2011,5
"2808625",110130,65,2011,0
"2808633",110014,272,2011,3
"2808641",110143,37,2011,0
"2808668",110032,211,2011,0
"2808676",110040,9,2011,0
"2817764",140047,2,2011,0
"3001083",150775,12,2011,0
"3003469",150295,431,2011,0
"3004104",130260,4042,2011,22
"3009963",150370,9,2011,0
"3049434",110009,129,2011,1
"3049450",110009,54,2011,0
"3090825",130340,9,2011,0
"3106225",150140,221,2011,1
"3112306",150400,2,2011,0
"3112845",130340,22,2011,0
"3142701",170950,105,2011,0
"3151794",130260,9091,2011,71
"3152928",110012,324,2011,0
"3156516",110130,53,2011,0
"3157725",150130,155,2011,0
"3180867",130410,5,2011,0
"3185591",150613,273,2011,1
"3210243",130340,851,2011,5
"3220966",130370,488,2011,3
"3331342",170950,94,2011,0
"3332217",170950,219,2011,1
"3385205",170070,5,2011,0
"3437310",172100,8,2011,0
"3503259",110012,58,2011,0
"3521532",110020,2,2011,0
"3523462",130190,12,2011,0
"3526569",150140,815,2011,4
"3537234",150553,264,2011,1
"3581659",130420,17,2011,0
"3581675",130420,1,2011,0
"3582981",110012,4,2011,0
"3607372",150810,225,2011,2
"3651665",110004,78,2011,1
"3654796",150565,184,2011,2
"3668770",171820,1583,2011,13
"3738698",150145,83,2011,0
"3792595",110011,267,2011,0
"3838307",130260,145,2011,2
"3937127",130260,109,2011,1
"3946932",150140,4,2011,0
"3959082",120020,2,2011,0
"4001028",110020,1,2011,0
"4001303",110020,3039,2011,65
"4001958",110033,235,2011,0
"4002385",110050,1,2011,0
"4002547",110080,2,2011,0
"4002768",110110,20,2011,0
"4003039",110140,99,2011,1
"4004701",130380,3,2011,0
"4004779",130380,5,2011,0
"4004787",130380,502,2011,6
"4004876",140005,3,2011,0
"4005406",150010,1,2011,0
"4005732",150120,504,2011,0
"4005759",150140,301,2011,5
"4006429",150830,510,2011,0
"5004764",171750,9,2011,0
"5022339",150060,81,2011,0
"5052424",170950,5,2011,0
"5101344",140010,315,2011,3
"5193273",170560,4,2011,0
"5244552",150140,2,2011,0
"5260663",150550,1,2011,0
"5294568",150680,57,2011,2
"5332419",150140,378,2011,2
"5332427",150140,3075,2011,18
"5336171",120020,1,2011,0
"5346630",150140,64,2011,0
"5353947",120032,67,2011,1
"5359201",130080,1,2011,0
"5390672",150420,13,2011,0
"5438888",150140,1,2011,0
"5448158",150140,317,2011,0
"5572924",150095,202,2011,1
"5585422",150680,126,2011,5
"5586488",130260,132,2011,1
"5591171",130060,10,2011,0
"5597501",150060,122,2011,5
"5599504",150420,1,2011,0
"5618347",110020,119,2011,0
"5654335",150140,591,2011,3
"5701813",150350,6,2011,0
"5701929",120001,27,2011,0
"5703425",150420,4960,2011,11
"5858208",120043,34,2011,0
"5874645",150215,142,2011,0
"5886201",150503,148,2011,0
"5915104",110045,369,2011,0
"5919541",150345,18,2011,0
"5968496",150495,251,2011,0
"6032524",150220,1,2011,0
"6059627",110045,108,2011,0
"6106005",150670,566,2011,0
"6179703",110012,21,2011,0
"6185177",140010,350,2011,0
"6205224",110020,196,2011,2
"6223826",160030,1,2011,0
"6234577",150380,5,2011,0
"6250564",150080,1625,2011,2
"6254160",150730,149,2011,0
"6309402",150506,2,2011,0
"6311040",150506,602,2011,5
"6311059",150506,76,2011,0
"6312314",150530,88,2011,1
"6355447",150497,24,2011,0
"6365302",150680,19,2011,1
"6366988",150178,6,2011,0
"6387713",150360,1,2011,0
"6390463",172100,103,2011,0
"6425542",150803,1,2011,0
"6440630",150680,220,2011,4
"6446132",150730,66,2011,0
"6495427",150800,1,2011,0
"6500552",150220,338,2011,1
"6510523",130420,39,2011,0
"6522734",150140,2,2011,0
"6559476",150450,129,2011,0
"6569234",150480,471,2011,8
"6575927",150510,1,2011,0
"6578373",150520,381,2011,4
"6585973",150530,1,2011,0
"6602487",110030,130,2011,0
"6627595",130260,6983,2011,74
"6663834",110002,20,2011,1
"6710158",150180,183,2011,4
"6762964",150050,28,2011,0
"6779069",150795,779,2011,9
"8001448",150680,953,2011,5
"0000156",150140,484,2012,5
"0000163",150140,1,2012,0
"0000198",150140,64,2012,0
"0000265",110020,4219,2012,16
"0000315",150140,58,2012,0
"0000339",170220,46,2012,0
"0000340",150060,7,2012,0
"0000356",150613,352,2012,12
"0000486",130260,113,2012,0
"0007641",150240,2824,2012,9
"0007684",150240,2956,2012,12
"2000024",120042,57,2012,0
"2000083",120033,160,2012,1
"2000121",120060,1070,2012,3
"2000288",120020,1,2012,0
"2000296",120020,2757,2012,5
"2000393",120070,163,2012,0
"2000636",120030,636,2012,0
"2000725",120045,54,2012,0
"2000733",120040,4304,2012,2
"2000822",120038,10,2012,0
"2000865",120050,886,2012,1
"2000970",120034,121,2012,2
"2000997",120038,42,2012,0
"2001020",120005,77,2012,0
"2001500",120010,711,2012,0
"2001594",120035,128,2012,0
"2001748",120039,109,2012,0
"2001802",120039,2,2012,0
"2002078",120040,4675,2012,10
"2011859",130395,156,2012,2
"2011875",130230,409,2012,0
"2011891",130255,91,2012,1
"2011905",130310,601,2012,0
"2012022",130050,376,2012,3
"2012383",130080,450,2012,0
"2012480",130260,3196,2012,35
"2012499",130070,581,2012,2
"2012510",130070,1,2012,0
"2012553",130410,352,2012,3
"2012618",130240,666,2012,8
"2012804",130423,294,2012,0
"2012839",130185,378,2012,3
"2013029",130260,2070,2012,7
"2013045",130030,665,2012,9
"2013053",130030,1,2012,0
"2013096",130030,1,2012,0
"2013258",130250,1705,2012,6
"2013282",130014,211,2012,2
"2013320",130353,348,2012,2
"2013495",130210,81,2012,5
"2013509",130260,39,2012,0
"2013568",130195,158,2012,0
"2013592",130260,2,2012,0
"2013614",130180,281,2012,1
"2013800",130260,1,2012,0
"2013827",130190,1,2012,0
"2014688",130270,611,2012,1
"2015242",130040,249,2012,1
"2016125",130406,1199,2012,1
"2016141",130420,1592,2012,20
"2016249",130400,119,2012,1
"2016354",130068,201,2012,0
"2016397",130140,714,2012,1
"2016419",130090,200,2012,2
"2016443",130426,266,2012,0
"2016478",130360,191,2012,0
"2016540",130300,282,2012,0
"2016567",130440,168,2012,0
"2016605",130063,313,2012,2
"2016613",130130,1,2012,0
"2016648",130006,131,2012,4
"2016656",130083,47,2012,1
"2016672",130020,144,2012,1
"2016893",130340,1236,2012,7
"2016923",130190,1650,2012,2
"2016974",130060,837,2012,3
"2017016",130170,821,2012,2
"2017199",130260,856,2012,8
"2017245",130260,1344,2012,9
"2017318",130260,3841,2012,33
"2017342",130190,23,2012,0
"2017369",130190,5,2012,0
"2017539",130080,1,2012,0
"2017555",130100,552,2012,0
"2017571",130100,1,2012,0
"2017652",130110,118,2012,0
"2017660",130280,213,2012,2
"2017679",130008,179,2012,1
"2017717",130160,503,2012,10
"2017768",130002,265,2012,0
"2017792",130260,2116,2012,25
"2017911",130440,16,2012,0
"2017997",130165,53,2012,0
"2018012",130260,873,2012,6
"2018055",130260,909,2012,13
"2018098",130260,1360,2012,7
"2018128",130390,421,2012,2
"2018136",130120,1596,2012,11
"2018144",130290,1066,2012,10
"2018365",130260,1629,2012,9
"2018381",130350,246,2012,0
"2019523",130130,399,2012,2
"2019558",130260,3755,2012,40
"2019566",130260,1077,2012,7
"2019604",130330,273,2012,1
"2019663",160023,30,2012,0
"2019671",160070,97,2012,0
"2019701",160010,54,2012,0
"2019728",160020,139,2012,0
"2019736",160053,120,2012,1
"2019876",160030,5,2012,0
"2019914",160030,12,2012,0
"2020068",160030,6766,2012,28
"2020076",160027,1176,2012,7
"2020149",160080,29,2012,0
"2020165",160040,13,2012,0
"2020653",160030,2,2012,0
"2020726",160055,24,2012,0
"2020890",160030,3279,2012,1
"2021021",160021,9,2012,0
"2021064",160060,2598,2012,4
"2021137",160050,1,2012,0
"2021218",160015,66,2012,0
"2021293",160025,8,2012,0
"2021382",160005,10,2012,0
"2021463",160050,302,2012,1
"2021692",160005,2,2012,0
"2021765",160060,84,2012,2
"2021811",160030,480,2012,5
"2022141",160030,1,2012,0
"2311763",150130,1302,2012,0
"2311887",150440,1,2012,0
"2311992",150290,99,2012,0
"2312026",150746,9,2012,0
"2312050",150380,543,2012,7
"2312069",150380,129,2012,0
"2312077",150618,32,2012,0
"2312093",150618,135,2012,0
"2312107",150309,617,2012,2
"2312115",150380,218,2012,0
"2312123",150506,747,2012,3
"2312131",150618,372,2012,3
"2312158",150277,352,2012,1
"2312166",150175,59,2012,0
"2312174",150309,258,2012,1
"2312182",150549,123,2012,0
"2312298",150715,189,2012,0
"2312387",150750,60,2012,0
"2312522",150277,1,2012,0
"2312646",150506,2,2012,0
"2312980",150280,13,2012,0
"2313014",150110,144,2012,1
"2313022",150110,1,2012,0
"2313049",150070,560,2012,0
"2313057",150310,391,2012,1
"2313367",150210,551,2012,5
"2313669",150540,116,2012,0
"2313758",150830,1,2012,0
"2314002",150820,442,2012,1
"2314037",150130,246,2012,0
"2314312",150260,1,2012,0
"2314436",150700,329,2012,0
"2314460",150700,1,2012,0
"2314584",150220,1,2012,0
"2314592",150730,1,2012,0
"2314746",150220,1,2012,0
"2314819",150620,336,2012,2
"2315459",150690,6,2012,0
"2316005",150490,455,2012,2
"2316013",150570,82,2012,1
"2316021",150770,463,2012,2
"2316048",150030,327,2012,0
"2316064",150630,321,2012,0
"2316080",150250,36,2012,0
"2316161",150640,32,2012,0
"2316234",150200,176,2012,0
"2316366",150150,296,2012,0
"2316374",150150,1,2012,0
"2316552",150790,447,2012,0
"2316641",150613,1,2012,0
"2316668",150613,109,2012,1
"2316757",150390,836,2012,7
"2316773",150390,3,2012,0
"2316803",150390,1,2012,0
"2316846",150635,2,2012,0
"2317028",150812,335,2012,1
"2317230",150307,3,2012,0
"2317249",150495,1,2012,0
"2317311",150180,1,2012,0
"2317397",150330,508,2012,0
"2317532",150410,1,2012,0
"2317605",150180,1,2012,0
"2317621",150180,2,2012,0
"2317958",150720,109,2012,0
"2317990",150616,274,2012,2
"2318059",150276,57,2012,0
"2318172",150808,275,2012,0
"2318180",150808,613,2012,0
"2318326",150616,1,2012,0
"2318482",150010,1810,2012,7
"2318628",150550,1815,2012,14
"2318644",150550,168,2012,1
